,mean,median,std,skew,kurtosis,min,max,pct_zeros,n_unique,dom_frac,cv,missing_rate,n_deviant,dev_fail_rate,enrichment,verdict,f_skewed,f_heavy_tail,f_outlier_dom,f_zero_infl,f_missing,f_concentrated,transform_candidate,f_skew_outlier_driven,mean_pass,mean_fail,std_pass,std_fail,var_ratio,hedges_g,mw_p,mw_q,abs_g,tail_enrichment,f_var_shift,var_ratio_clip,iqr_ratio,log2_vr,log2_vr_clip,f_var_shift_strict,f_vr_inflated,mi,mi_norm,mi_rank,g_rank,f_nonlinear
423,77.66,69.905,32.597,2.083,10.824,23.02,424.2152,0.0,1563,0.0012787723785166241,0.4197366174569777,0.0019144862795149968,1562,0.06658130601792574,1.003201024327785,keep,True,True,True,False,False,False,log,False,77.24380842465753,83.5093951923077,32.44731043097948,34.25972300672823,1.114834209911117,0.19228097903465563,0.08660277424696433,0.3435914903864211,0.19228097903465563,0.9417067307692308,False,1.25501344255436,1.3393494654530322,0.15682917891412113,0.32770281708652454,False,False,0.0,0.0,214.0,63.0,False
424,3.315,2.667,6.325,12.613,174.481,0.4866,103.1809,0.0,1529,0.0012787723785166241,1.90783444757472,0.0019144862795149968,1562,0.06658130601792574,1.003201024327785,keep,True,True,True,False,False,False,log,False,3.3540477397260275,2.773875961538462,6.53899298496,1.07389089414304,0.026971094882418684,-0.09167204442720762,0.9101819141048105,0.9665981484501499,0.09167204442720762,0.0,True,0.38732506606458283,0.9425561682166079,-5.212442101298202,-1.3683832252874495,False,False,0.00465427108103289,0.019140219229945493,84.0,144.0,False
426,1.234,1.135,0.996,13.721,287.637,0.3632,24.9904,0.0,1481,0.0019181585677749361,0.8069165043158834,0.0019144862795149968,1561,0.06662395900064061,1.0038436899423446,keep,True,True,True,False,False,False,log,False,1.2283993150684933,1.310483653846154,1.0111168300527789,0.7443310684359125,0.5419130569884112,0.08239688174982014,0.11315759889046803,0.3955092800775015,0.08239688174982014,4.708533653846154,True,1.3082637785086417,1.3533800441157386,-0.8838666866903566,0.38765345335844525,False,False,0.011344020644549424,0.04665113791298938,28.0,152.0,True
428,4.221,2.534,10.633,9.178,90.12,1.1198,118.7533,0.0,404,0.006422607578676943,2.5191580912965623,0.006381620931716656,1547,0.06528765352294764,0.9837091641390285,keep,True,True,True,False,False,False,log,False,4.295597386519945,3.1641281553398057,10.9947830689046,1.1885361167697732,0.011685611317896017,-0.10636551901558076,0.006713474192153857,0.07189011947431422,0.10636551901558076,0.0,True,0.02778076594139383,1.2441860465116277,-6.419122980923334,-5.169769813471361,True,False,0.01765715662855105,0.07261327132947117,9.0,125.0,True
429,4.172,3.454,6.435,20.552,506.639,0.7837,186.6164,0.0,1542,0.0019144862795149968,1.5425771033184281,0.0,1564,0.06649616368286446,1.001918158567775,keep,True,True,True,False,False,False,log,False,4.1713712235133285,4.178489423076924,6.6257602604831,2.554056091024752,0.14858994640911133,0.0011052190246050224,0.8250753448666337,0.9343293261001374,0.0011052190246050224,1.8834134615384617,True,1.669240750181322,0.9537096185435295,-2.7505915884077994,0.7391920457995552,False,False,0.0004562227616573544,0.0018761699788820759,163.0,257.0,False
431,22.358,16.381,36.395,7.099,59.846,0.0,400.0,0.06,1553,0.0044728434504792336,1.6278249921920493,0.0012763241863433313,1558,0.06418485237483953,0.9670929199170534,keep,True,True,True,False,False,False,log,False,21.191220656634748,38.92410291262136,31.835783260767776,74.14274049130151,5.4238315171953175,0.49043356361803137,0.0026276979648035765,0.03972461040908936,0.49043356361803137,2.8251201923076925,True,3.605596222755641,0.964426137427448,2.439312364115475,1.850237843790671,True,False,0.004073844355516609,0.016753273007888404,98.0,5.0,False
432,99.368,57.969,126.189,3.344,14.519,0.0,994.2857,3.64,1503,0.03642172523961661,1.2699176948055637,0.0012763241863433313,1508,0.0656498673740053,0.9891667516833299,keep,True,True,True,True,False,False,log,False,99.21857818057455,101.48333786407768,127.05667503591246,113.69457595290811,0.8007270875486322,0.01793323118692699,0.5893932414045775,0.8702611170287683,0.01793323118692699,0.0,False,0.9472023871224731,0.9833807886499394,-0.3206174833771259,-0.07825537806174299,False,False,0.002037434589859277,0.008378743746899744,130.0,236.0,False
433,205.519,151.116,225.779,1.364,1.429,0.0,995.7447,11.95,1371,0.1194888178913738,1.0985774349577935,0.0012763241863433313,1378,0.0660377358490566,0.9950108853410741,keep,True,False,False,True,False,False,log,False,202.657510875513,246.1401019417476,223.28710463340846,256.358750325714,1.3181626664916608,0.19265524272621753,0.15885279993200463,0.4699606664451335,0.19265524272621753,,False,1.3072184721499518,1.1088070640170509,0.398528415611622,0.38650027529363107,False,False,0.003664110553973865,0.015068284177004345,104.0,62.0,False
436,7.513,2.764,34.558,8.693,83.253,0.0,400.0,0.06,1539,0.0044728434504792336,4.599571264117239,0.0012763241863433313,1558,0.06418485237483953,0.9670929199170534,keep,True,True,True,False,False,False,log,False,6.5329430232558146,21.428146601941748,29.507059441445797,75.04260610923272,6.467909772299928,0.4331608135055797,0.9312400822090607,0.980855332490691,0.4331608135055797,2.8251201923076925,True,4.25775383931531,1.065876170585461,2.6932995532761095,2.0900925432460853,True,False,0.0005645131687621596,0.0023215033289167796,158.0,8.0,False
437,4.017,3.781,1.611,5.914,85.611,1.1568,32.274,0.0,1495,0.0012779552715654952,0.4011351051749958,0.0012763241863433313,1563,0.06525911708253358,0.9832791968108666,keep,True,True,True,False,False,False,log,False,3.9868538987688096,4.441639805825242,1.4187165881878723,3.2838317531816217,5.357602672299633,0.28272045992379163,0.391143161839268,0.7531742546604311,0.28272045992379163,1.8834134615384617,True,1.344494890727584,1.1061480473576375,2.4215875927596273,0.4270642727742053,False,True,0.010333812797189479,0.04249676028228429,34.0,25.0,False
438,54.701,49.091,34.108,10.158,205.825,0.0,851.6129,0.06,967,0.007028753993610224,0.6235355666801906,0.0012763241863433313,1554,0.064993564993565,0.9792780417780419,keep,True,True,True,False,False,False,log,False,54.55996415868673,56.70367572815533,33.2562189297665,44.63583348808853,1.801447278717659,0.06280798471103752,0.9714779995977838,0.9907533567326604,0.06280798471103752,1.8834134615384617,True,0.9996391299224571,0.9239264519639075,0.8491564303683273,-0.000520719432959482,False,False,0.0,0.0,214.0,171.0,False
439,70.644,65.438,38.376,6.753,88.696,14.1206,657.7621,0.0,1550,0.0012779552715654952,0.5432338096002807,0.0012763241863433313,1563,0.06589891234804862,0.9929191889364634,keep,True,True,True,False,False,False,log,False,70.85070184678523,67.70915728155339,38.99054172944259,28.23195148187982,0.5242799622279436,-0.08181325828346017,0.4138329717759228,0.7712086575390946,0.08181325828346017,0.0,True,0.9817430696040303,0.8339380914211321,-0.931590687211242,-0.02658258634322015,False,False,0.0,0.0,214.0,154.0,False
440,11.527,12.086,6.169,0.117,-0.625,1.0973,33.058,0.0,1557,0.0012779552715654952,0.5352369226310579,0.0012763241863433313,1563,0.06589891234804862,0.9929191889364634,keep,False,False,False,False,False,False,,False,11.538861354309164,11.352811650485435,6.194859279469898,5.8229331329531275,0.8835288087390082,-0.03013324191837778,0.6691148532115696,0.8968909972363392,0.03013324191837778,,False,0.9035665266339529,0.7248756904109459,-0.1786509181780472,-0.14629726899223583,False,False,0.001063844338023312,0.00437495227540197,148.0,217.0,False
441,0.802,0.808,0.184,-0.021,-0.488,0.3512,1.2771,0.0,325,0.008301404853128991,0.22966847216478206,0.0006381620931716656,1553,0.06632324533161622,0.9993127445638714,keep,False,False,False,False,False,False,,False,0.8004476744186046,0.8250413461538462,0.1826542030633563,0.2044597800838998,1.2530154852448931,0.13347406705070244,0.43006858768820777,0.7783635706751366,0.13347406705070244,,False,1.2028656896582421,1.0927158999192896,0.3254042441473773,0.2664755621469279,False,False,0.0,0.0,214.0,100.0,False
442,1.345,1.265,0.659,1.795,5.952,0.0974,5.1317,0.0,335,0.008939974457215836,0.4900132335345389,0.0006381620931716656,1552,0.0663659793814433,0.9999566316415543,keep,True,True,False,False,False,False,log,False,1.3476127906976745,1.3121653846153845,0.6627175079262564,0.6095197536194195,0.8458993316579881,-0.05373566961114892,0.6718577445624004,0.8968909972363392,0.05373566961114892,,False,0.9774982740649661,0.9819897084048025,-0.24144211281802513,-0.0328339397820655,False,False,0.008248547194813494,0.033921316332577084,57.0,184.0,False
444,0.895,0.903,0.156,-0.212,0.912,0.3336,1.3511,0.0,325,0.009578544061302681,0.17375896451966377,0.0006381620931716656,1551,0.06640876853642812,1.0006013490056045,keep,False,False,False,False,False,False,,False,0.8953212038303695,0.8911288461538462,0.15654933413985272,0.14091276077812123,0.8102111171376043,-0.026935805104536442,0.461800029919361,0.7955230935458405,0.026935805104536442,,False,0.7988546623465023,0.8323450134770889,-0.3036302140974552,-0.32399504102624543,False,False,0.00790269011473721,0.03249901406018348,61.0,222.0,False
445,0.647,0.651,0.141,-0.156,-0.196,0.3086,1.1087,0.0,329,0.008301404853128991,0.21828833275538778,0.0006381620931716656,1553,0.0669671603348358,1.009014810045074,keep,False,False,False,False,False,False,,False,0.6456683310533516,0.6670740384615385,0.14240332903510053,0.1228100206176801,0.743750591736779,0.1515293973272939,0.1279142487983457,0.4244319624886214,0.1515293973272939,,False,0.7520507785299165,0.8980557015239098,-0.4271091837537018,-0.41109801880885427,False,False,0.0009928906594238729,0.0040831624462493955,150.0,88.0,False
446,1.175,1.164,0.176,0.482,0.107,0.6968,1.7639,0.0,338,0.004469987228607918,0.14992147214966367,0.0006381620931716656,1559,0.06606799230275817,0.9954667686386737,keep,False,False,False,False,False,False,,False,1.1730511627906979,1.202444230769231,0.17714064651240596,0.1599851229897434,0.8156855113945335,0.16686693458432705,0.05389413863844473,0.2518326114560054,0.16686693458432705,,False,0.8343233698379271,0.8678555604785113,-0.29391506843170073,-0.2613214382661152,False,False,0.010012470160993159,0.04117527118170503,36.0,79.0,False
447,0.282,0.28,0.086,0.082,-0.245,0.0846,0.5085,0.0,317,0.008939974457215836,0.3067122854474628,0.0006381620931716656,1552,0.06701030927835051,1.0096649484536082,keep,False,False,False,False,False,False,,False,0.2822363201094391,0.27710192307692305,0.08651479187877438,0.08596876490886204,0.9874170909128234,-0.05934317175821918,0.4800247968853596,0.7955230935458405,0.05934317175821918,,False,0.989778550042389,0.9880873593646587,-0.018268478406911395,-0.01482231766809017,False,False,0.0004679777469378532,0.0019245111673079976,161.0,175.0,False
448,0.332,0.251,0.236,1.768,2.625,0.0399,1.4754,0.0,326,0.008301404853128991,0.7110941279221688,0.0006381620931716656,1553,0.0669671603348358,1.009014810045074,keep,True,True,False,False,False,False,log,False,0.332493365253078,0.3291317307692307,0.2364672911232018,0.23467029515894222,0.9848590647632948,-0.014216336736649285,0.6699760860864847,0.8968909972363392,0.014216336736649285,,False,1.0614078898670667,0.9792935444579781,-0.022010807998145095,0.08597917802815758,False,False,0.007810611919454757,0.03212035179206034,62.0,239.0,False
452,5.347,5.271,0.919,0.785,5.041,2.6709,13.9776,0.0,1518,0.0019157088122605363,0.1719147339773744,0.0006381620931716656,1563,0.06653870761356366,1.0025591810620602,keep,False,True,False,False,False,False,,False,5.365711764705882,5.081178846153847,0.9256764972133926,0.7792519954184938,0.7086591054647439,-0.310221418684741,0.002406464048066626,0.03972461040908936,0.310221418684741,,False,0.792778849880724,1.0272838420454313,-0.49683629693780984,-0.3350096207323007,False,False,0.004476997561970952,0.018411199806831785,86.0,19.0,False
453,5.461,5.227,2.251,1.738,17.006,0.9037,34.4902,0.0,1550,0.001277139208173691,0.41216192497210236,0.0006381620931716656,1564,0.06649616368286446,1.001918158567775,keep,True,True,True,False,False,False,log,True,5.485977154582763,5.109446153846154,2.268540233037454,1.960794824818142,0.7470872626776722,-0.16729893477521626,0.09396116957819657,0.360418217635769,0.16729893477521626,0.0,False,0.8642085403941703,0.8080172625800258,-0.42065132967790136,-0.21054860670047537,False,False,0.0005695177513929117,0.0023420841689751363,156.0,78.0,False
454,7.884,7.425,3.06,2.292,16.967,2.3294,42.0703,0.0,1555,0.001277139208173691,0.38809750084998035,0.0006381620931716656,1564,0.06649616368286446,1.001918158567775,keep,True,True,True,False,False,False,log,False,7.910945485636114,7.501317307692309,3.111788852019336,2.1750816567839744,0.488574606024801,-0.13384774550336057,0.4918274653088104,0.799997839141546,0.13384774550336057,0.0,True,0.6024320228648244,0.7642038606617721,-1.033349214323853,-0.7311296349698637,False,False,0.00997584124658868,0.041024638474746106,37.0,99.0,False
455,3.637,3.724,0.938,0.182,1.274,0.6948,10.184,0.0,1527,0.0019157088122605363,0.25803318677983245,0.0006381620931716656,1563,0.06653870761356366,1.0025591810620602,keep,False,False,False,False,False,False,,False,3.6225541039671683,3.834556730769231,0.9426111130535237,0.8565185949233107,0.8256737554772055,0.22610373449736967,0.014540695105237,0.11324117097108816,0.22610373449736967,,False,0.8980988580985534,0.9032185809297357,-0.27635624584550983,-0.15505383673753917,False,False,0.0,0.0,214.0,36.0,False
456,12.326,11.351,8.126,15.787,385.394,3.0489,232.1258,0.0,1551,0.001277139208173691,0.6592636133579017,0.0006381620931716656,1564,0.06585677749360613,0.9922843301200078,keep,True,True,True,False,False,False,log,False,12.323816894664844,12.351951923076923,8.26925005215798,5.773009579184456,0.48738516600056336,0.00345963429870476,0.8252236949693124,0.9343293261001374,0.00345963429870476,0.9417067307692308,True,1.1338665808829589,1.0031784226404254,-1.0368657528599592,0.18125089211209733,False,False,0.0017248637231046526,0.007093327661240656,140.0,254.0,False
457,5.264,4.793,4.538,27.818,962.496,1.4428,164.1093,0.0,1547,0.001277139208173691,0.8620867624726409,0.0006381620931716656,1564,0.06585677749360613,0.9922843301200078,keep,True,True,True,False,False,False,log,False,5.273763474692203,5.121714423076923,4.669593899525049,1.8837356039827577,0.1627352617607041,-0.03348207959106282,0.8330960702017446,0.9343293261001374,0.03348207959106282,0.9417067307692308,True,0.9953495788930408,0.8595953132240338,-2.619401204323207,-0.006724788165152925,False,True,0.0,0.0,214.0,213.0,False
459,2.838,2.83,1.346,23.902,795.581,0.991,47.7772,0.0,1518,0.0019157088122605363,0.47406485790077235,0.0006381620931716656,1563,0.06653870761356366,1.0025591810620602,keep,True,True,True,False,False,False,log,True,2.8360637482900137,2.8709432692307693,1.3812346667280302,0.6691780124760836,0.23471907531868058,0.025901451387534337,0.21350980580207835,0.5388769311921922,0.025901451387534337,0.0,True,0.9332532607658874,0.8506703992927651,-2.090993002283282,-0.09965945060621043,False,True,0.002475921500672884,0.010181976832449082,125.0,224.0,False
460,29.197,26.168,13.335,1.867,8.334,7.9534,149.3851,0.0,1564,0.001277139208173691,0.4567250056641976,0.0006381620931716656,1564,0.06649616368286446,1.001918158567775,keep,True,True,False,False,False,False,log,False,28.98199001367989,32.225772115384615,13.259681140923247,14.075479643992178,1.1268347845823228,0.2435028034122361,0.009763089188589695,0.08961121148098398,0.2435028034122361,,False,1.191001154880301,0.9506301951905856,0.17227600447496966,0.2521748121434839,False,False,0.0,0.0,214.0,31.0,False
467,6.252,5.645,8.674,10.441,115.754,1.7163,109.0074,0.0,417,0.005758157389635317,1.3873317264647893,0.0025526483726866626,1554,0.06628056628056628,0.9986696861696862,keep,True,True,True,False,False,False,log,False,6.167931506849316,7.445026213592232,8.203549501483096,13.70904662361405,2.792613935047621,0.14721764493441647,0.0832029308599972,0.3435914903864211,0.14721764493441647,,True,1.1016742535224688,0.80055001134044,1.4816161420067195,0.13969770639597354,False,False,0.009107067639950728,0.03745189485867152,47.0,92.0,False
468,224.173,150.34,230.767,1.26,1.004,0.0,999.877,15.64,1317,0.1564102564102564,1.0294141859997041,0.004467134652201659,1316,0.07218844984802432,1.087685585690905,keep,True,False,False,True,False,False,log,False,227.59087953296702,176.3233951923077,230.73995815383597,226.8682097486622,0.9667221487074904,-0.22232500121254725,0.011840362103969224,0.10143243535733634,0.22232500121254725,,False,0.962191808045408,0.6548788968163131,-0.04882679906558673,-0.05560357830091637,False,False,0.0017382151741029972,0.007148234153513443,138.0,39.0,False
469,5.662,5.472,3.152,17.354,364.924,2.6009,77.8007,0.0,1514,0.0012812299807815502,0.5566092839733784,0.0038289725590299937,1559,0.06670942912123155,1.005131494547787,keep,True,True,True,False,False,False,log,True,5.617964035689774,6.283320192307693,3.004001171166635,4.739536962295679,2.489267871594632,0.21123515754748537,0.030191812755848948,0.18696748230921822,0.21123515754748537,1.8834134615384617,True,1.0099846193075708,0.8438943047716777,1.3157214879432917,0.014333322860583593,False,False,0.0,0.0,214.0,49.0,False
470,5.368,4.061,4.983,8.608,118.026,0.8325,87.1347,0.0,1547,0.0012812299807815502,0.9283899317509402,0.0038289725590299937,1559,0.06670942912123155,1.005131494547787,keep,True,True,True,False,False,False,log,False,5.316851750171586,6.080841346153846,4.7246745656242135,7.747634201290853,2.68902237362787,0.15329717580512664,0.3566165165875649,0.7310326063162901,0.15329717580512664,1.8834134615384617,True,1.0233919206533062,1.1297103724817625,1.42708175899944,0.033358748896962054,False,False,0.00024216023733880654,0.0009958594913667504,167.0,86.0,False
471,9.639,7.396,10.174,10.622,164.692,2.4026,212.6557,0.0,1552,0.0012812299807815502,1.055538078252796,0.0038289725590299937,1559,0.06670942912123155,1.005131494547787,keep,True,True,True,False,False,False,log,False,9.476705078929307,11.909639423076923,9.234509262620103,18.887267705676923,4.183219270873964,0.2393643342261611,0.3734818000050171,0.7498814265725734,0.2393643342261611,1.8834134615384617,True,1.3309513210334907,1.0863602715948544,2.064613621388964,0.41245780627019635,False,True,0.0,0.0,214.0,35.0,False
472,137.888,138.255,47.698,0.574,2.768,11.4997,492.7718,0.0,1560,0.000641025641025641,0.345917708556463,0.004467134652201659,1559,0.06670942912123155,1.005131494547787,keep,False,True,False,False,False,False,,False,137.87286449175824,138.1059826923077,47.52683030398401,50.273727987628554,1.1189340245942094,0.004883458272013598,0.9893036444018956,1.0,0.004883458272013598,,False,1.1545116883483686,1.0558630953568449,0.16212497358257646,0.20728277912057527,False,False,0.0,0.0,214.0,252.0,False
473,39.427,34.247,22.457,3.428,30.908,0.0,358.9504,0.06,1558,0.001282051282051282,0.5695891393884823,0.004467134652201659,1558,0.06675224646983312,1.0057766367137355,keep,True,True,True,False,False,False,log,False,39.369835851648354,40.225003846153854,22.335195247290237,24.200533149779517,1.1740061204774692,0.038051240404913284,0.9995505598547306,1.0,0.038051240404913284,2.8251201923076925,False,1.21704748113106,0.8870554987595316,0.23143992970816607,0.2833854535537574,False,False,0.0,0.0,214.0,202.0,False
474,37.637,32.82,24.823,5.454,60.097,0.0,415.4355,0.06,1559,0.001282051282051282,0.659534103649068,0.004467134652201659,1558,0.06675224646983312,1.0057766367137355,keep,True,True,True,False,False,False,log,False,37.53895164835165,39.010423076923075,24.634907443032414,27.413005611550147,1.2382588486566826,0.05923767974909377,0.7564489302852725,0.9301788281498328,0.05923767974909377,1.8834134615384617,False,1.1558108841657864,0.8986298914418416,0.3083129305766086,0.20890536081787273,False,False,0.0008766072902299804,0.0036049588477873435,152.0,176.0,False
475,4.263,4.276,2.611,19.168,480.923,1.1011,79.1162,0.0,1526,0.0019218449711723255,0.6125815937730665,0.0038289725590299937,1558,0.06675224646983312,1.0057766367137355,keep,True,True,True,False,False,False,log,True,4.2315596431022655,4.697063461538462,2.5062641017699536,3.7774799934845786,2.271698433786864,0.17830726623411322,0.10876960578890753,0.39472325356367693,0.17830726623411322,1.8834134615384617,True,1.3568101995335633,1.2374052335534365,1.1837713309005224,0.44021892020919734,False,False,0.011239247911629002,0.04622027064236785,29.0,70.0,True
476,20.132,15.974,14.94,5.448,66.081,0.0,274.8871,0.06,1559,0.0012812299807815502,0.7420760469023241,0.0038289725590299937,1559,0.06670942912123155,1.005131494547787,keep,True,True,True,False,False,False,log,False,20.018234660260813,21.72812980769231,14.709942825142779,17.856461481724935,1.4735634240288866,0.1144088523988024,0.39563628163096576,0.7531742546604311,0.1144088523988024,2.8251201923076925,False,1.0903068487672414,1.2328896462785555,0.5593091572130153,0.1247342147225631,False,False,0.0,0.0,214.0,117.0,False
477,6.258,5.242,10.185,19.75,466.938,1.6872,289.8264,0.0,1537,0.0012812299807815502,1.6275413775910128,0.0038289725590299937,1559,0.06670942912123155,1.005131494547787,keep,True,True,True,False,False,False,log,False,6.105093548387096,8.398981730769231,9.556340462629606,16.589918537191007,3.013736508047982,0.22539709775801703,3.5000837767598875e-05,0.001799043061254582,0.22539709775801703,0.9417067307692308,True,1.7598917375514966,1.6713864659258373,1.5915532871580915,0.8154866819866654,False,False,0.02448873534757845,0.10070744807428518,1.0,37.0,False
479,3.283,3.184,2.639,17.051,333.083,0.6459,63.3336,0.0,1507,0.0019218449711723255,0.803622145636926,0.0038289725590299937,1558,0.06675224646983312,1.0057766367137355,keep,True,True,True,False,False,False,log,True,3.2553563486616333,3.676194230769231,2.537702456805086,3.774442340365407,2.2121989935418043,0.15949079845598865,0.051925680132949105,0.24727514843711684,0.15949079845598865,2.8251201923076925,True,0.9457222577301169,0.8720037638668772,1.1454811658996544,-0.08051154369964088,False,False,0.0006474638888498419,0.002662629778175454,154.0,80.0,False
480,75.538,70.434,35.752,0.814,0.84,8.8406,221.9747,0.0,1560,0.0012812299807815502,0.4733039178497521,0.0038289725590299937,1559,0.06670942912123155,1.005131494547787,keep,False,False,False,False,False,False,,False,75.64863191489363,73.9900548076923,35.82669799507704,34.82779423884432,0.9450142870848732,-0.04635644877564691,0.6003830652112803,0.8702611170287683,0.04635644877564691,,False,0.9772310165909778,1.0350353691466814,-0.08159195417726552,-0.03322844048004878,False,False,0.0,0.0,214.0,194.0,False
482,318.418,293.518,281.011,0.466,-0.798,0.0,999.4135,31.24,1062,0.3123784834737524,0.8825221176495995,0.015315890236119975,1061,0.06314797360980208,0.9514699485246141,keep,False,False,False,True,False,False,,False,319.11555594162616,308.7728942307692,280.3628755964387,291.0592342214593,1.077759235884529,-0.03677686276945257,0.62007186450293,0.8782358658581981,0.03677686276945257,,False,1.0803787718314577,1.084536484829826,0.10803492578034929,0.11153719798213764,False,False,0.002168989191143167,0.00891974874326599,129.0,206.0,False
483,206.564,148.318,192.864,1.701,2.854,0.0,989.4737,8.94,1402,0.08943616331821128,0.9336778409700655,0.015315890236119975,1405,0.0711743772241993,1.0724062414453874,keep,True,True,False,True,False,False,log,False,207.8032426685198,189.42007884615384,195.38423775147987,153.56146021482175,0.6177111156480841,-0.09526644527535916,0.8958907589488165,0.959349687707691,0.09526644527535916,,True,0.6325951045857611,0.8782162575398301,-0.6949958028133632,-0.6606457034600876,False,False,0.0,0.0,214.0,138.0,False
484,215.289,138.776,213.127,1.522,1.991,0.0,996.8586,14.0,1324,0.13998703823720027,0.9899562422790517,0.015315890236119975,1327,0.0640542577241899,0.965125210132746,keep,True,False,False,True,False,False,log,False,217.79632022237666,180.59559615384615,214.97039265834619,183.14252771933545,0.725806926664351,-0.17457331610340066,0.1288159263584143,0.4244319624886214,0.17457331610340066,,False,0.7347054356020761,0.8738609624888337,-0.4623422697914916,-0.4447621466735286,False,False,0.0026791494797746562,0.011017731348235357,118.0,72.0,False
485,201.112,112.953,218.69,1.513,1.683,0.0,994.0,11.92,1358,0.11924821775761503,1.0874055787948205,0.015315890236119975,1359,0.06328182487122884,0.9534867266655346,keep,True,False,False,True,False,False,log,False,202.92620903405142,176.0055971153846,219.36366676395082,208.53617359827294,0.9037189874658745,-0.12305824557745468,0.24358925800330267,0.5691130846077163,0.12305824557745468,,False,0.90014907123314,0.7334320353596473,-0.14605386031668463,-0.15176415286760703,False,False,0.0045239477341616485,0.018604277642859803,85.0,108.0,False
486,302.506,249.927,287.364,0.61,-0.726,0.0,999.4911,32.66,1039,0.32663642255346725,0.9499444439721626,0.015315890236119975,1039,0.08084696823869104,1.2181461464425853,keep,False,False,False,True,False,False,,False,300.5426724113968,329.67441057692304,288.97450438572815,263.8608851056504,0.8337406465042458,0.10132626191605457,0.14845073137485926,0.4696022763252599,0.10132626191605457,,False,0.8326501915297063,0.6855554911304571,-0.2623294236787553,-0.26421756921187883,False,False,0.0027973720892198184,0.011503909876155235,116.0,127.0,False
487,239.455,112.276,263.838,1.152,0.197,0.0,995.7447,22.29,1199,0.22294232015554116,1.1018240836157234,0.015315890236119975,1199,0.07339449541284404,1.1058574453069867,keep,True,False,False,True,False,False,log,False,240.27580340514245,228.10276057692312,264.0857403357237,261.3771758392905,0.9795924274019009,-0.046104056820811874,0.9765080023622891,0.9919468640597164,0.046104056820811874,,False,0.9742267630497675,0.7052762525120733,-0.02974647348848371,-0.037670478790881506,False,False,0.004805399406754729,0.019761719188974236,81.0,195.0,False
488,352.616,348.529,252.044,0.354,-0.54,0.0,997.5186,14.84,1314,0.14841218405703174,0.7147815483451762,0.015315890236119975,1314,0.06012176560121765,0.9058731413183468,keep,False,False,False,True,False,False,,False,355.759291104934,309.1308076923077,250.99141529024286,263.6019050461936,1.103009757147397,-0.18505081448753374,0.06337415415007971,0.28573960730825415,0.18505081448753374,,False,1.1003909666459906,1.2145518041310555,0.1414455529654717,0.13801620141114077,False,False,0.003373646812648401,0.013873781409433322,108.0,67.0,False
489,272.17,219.487,228.047,1.039,0.571,0.0,994.0035,12.7,1344,0.1270252754374595,0.8378842163760054,0.015315890236119975,1347,0.07126948775055679,1.0738393010107932,keep,True,False,False,True,False,False,log,False,270.98388262682414,288.57741730769226,227.79561904204505,231.9841510898056,1.0371125645995927,0.07710069473666138,0.5234380959257628,0.8202657966641528,0.07710069473666138,,False,1.0465195365886881,0.9047377996710125,0.0525724877637932,0.06559924429933683,False,False,0.0059845345206106515,0.024610793123000557,74.0,161.0,False
490,51.354,48.557,18.049,0.908,1.363,13.7225,142.8436,0.0,1562,0.001277139208173691,0.35145453628088996,0.0006381620931716656,1564,0.06649616368286446,1.001918158567775,keep,False,False,False,False,False,False,,False,51.38633932968535,50.90006442307693,18.011537212670888,18.645528866509224,1.0716373782989934,-0.026921588704161864,0.7023197216473291,0.9000393973172458,0.026921588704161864,,False,1.0947936362187125,1.0935300426969152,0.09981680781787705,0.13065895378848086,False,False,0.009852850185952944,0.040518850173440486,39.0,223.0,False
491,2.443,2.251,1.224,3.248,17.917,0.5558,12.7698,0.0,472,0.00707395498392283,0.5012061745423959,0.007657945118059987,1544,0.0667098445595855,1.005137754085293,keep,True,True,True,False,False,False,log,False,2.438084493452791,2.506693269230769,1.2308193852431866,1.1327264046619265,0.8469570614371827,0.05600036973764858,0.24072488605475717,0.5675806946428678,0.05600036973764858,0.0,False,0.991832747987473,1.1889199255121043,-0.23963926443484315,-0.011831234348287915,False,False,0.0,0.0,214.0,180.0,False
493,2.53,2.529,0.974,0.724,1.683,0.833,9.4024,0.0,572,0.007019783024888321,0.3849527393251983,0.0,1556,0.06683804627249357,1.0070694087403598,keep,False,False,False,False,False,False,,False,2.525005058099795,2.6009644230769235,0.958305222398753,1.1753229202965545,1.5042038685540717,0.07794359228396443,0.778611824753579,0.9343293261001374,0.07794359228396443,,True,1.0283991856126924,0.9630286271958359,0.5890001123743456,0.04040037281727231,False,False,0.0,0.0,214.0,158.0,False
494,0.956,0.232,6.615,16.162,276.697,0.0342,127.5728,0.0,894,0.004467134652201659,6.916467834279714,0.0,1560,0.06666666666666667,1.0044871794871795,keep,True,True,True,False,False,False,log,False,0.8944098427887902,1.8290673076923079,5.985254922707438,12.491191593056877,4.3555442914025235,0.14126400192420513,0.7109256896041984,0.9000393973172458,0.14126400192420513,2.8251201923076925,True,1.437107219639893,1.3005258754631288,2.1228530167439876,0.5231677023465652,False,True,0.0,0.0,214.0,94.0,False
