feature,t,value,center,ucl
f_row_missing_rate,1493,0.0542373,0.040678,0.100987
f_row_missing_rate,1494,0.0271186,0.040678,0.100987
f_row_missing_rate,1495,0.040678,0.040678,0.100987
f_row_missing_rate,1496,0.040678,0.040678,0.100987
f_row_missing_rate,1497,0.0271186,0.040678,0.100987
f_row_missing_rate,1498,0.040678,0.040678,0.100987
f_row_missing_rate,1499,0.040678,0.040678,0.100987
f_row_missing_rate,1500,0.040678,0.040678,0.100987
f_row_missing_rate,1501,0.0338983,0.040678,0.100987
f_row_missing_rate,1502,0.0338983,0.040678,0.100987
f_row_missing_rate,1503,0.020339,0.040678,0.100987
f_row_missing_rate,1504,0.040678,0.040678,0.100987
f_row_missing_rate,1505,0.040678,0.040678,0.100987
f_row_missing_rate,1506,0.020339,0.040678,0.100987
f_row_missing_rate,1507,0.0338983,0.040678,0.100987
f_row_missing_rate,1508,0.040678,0.040678,0.100987
f_row_missing_rate,1509,0.0271186,0.040678,0.100987
f_row_missing_rate,1510,0.040678,0.040678,0.100987
f_row_missing_rate,1511,0.0271186,0.040678,0.100987
f_row_missing_rate,1512,0.040678,0.040678,0.100987
f_row_missing_rate,1513,0.040678,0.040678,0.100987
f_row_missing_rate,1514,0.0338983,0.040678,0.100987
f_row_missing_rate,1515,0.0338983,0.040678,0.100987
f_row_missing_rate,1516,0.0338983,0.040678,0.100987
f_row_missing_rate,1517,0.040678,0.040678,0.100987
f_row_missing_rate,1518,0.0271186,0.040678,0.100987
f_row_missing_rate,1519,0.0338983,0.040678,0.100987
f_row_missing_rate,1520,0.020339,0.040678,0.100987
f_row_missing_rate,1521,0.0271186,0.040678,0.100987
f_row_missing_rate,1522,0.040678,0.040678,0.100987
f_row_missing_rate,1523,0.020339,0.040678,0.100987
f_row_missing_rate,1524,0.0338983,0.040678,0.100987
f_row_missing_rate,1525,0.0271186,0.040678,0.100987
f_row_missing_rate,1526,0.0338983,0.040678,0.100987
f_row_missing_rate,1527,0.0338983,0.040678,0.100987
f_row_missing_rate,1528,0.040678,0.040678,0.100987
f_row_missing_rate,1529,0.020339,0.040678,0.100987
f_row_missing_rate,1530,0.0338983,0.040678,0.100987
f_row_missing_rate,1531,0.020339,0.040678,0.100987
f_row_missing_rate,1532,0.0338983,0.040678,0.100987
f_row_missing_rate,1533,0.0474576,0.040678,0.100987
f_row_missing_rate,1534,0.0338983,0.040678,0.100987
f_row_missing_rate,1535,0.0135593,0.040678,0.100987
f_row_missing_rate,1536,0.0338983,0.040678,0.100987
f_row_missing_rate,1537,0.0271186,0.040678,0.100987
f_row_missing_rate,1538,0.040678,0.040678,0.100987
f_row_missing_rate,1539,0.0271186,0.040678,0.100987
f_row_missing_rate,1540,0.0271186,0.040678,0.100987
f_row_missing_rate,1541,0.0271186,0.040678,0.100987
f_row_missing_rate,1542,0.0881356,0.040678,0.100987
f_row_missing_rate,1543,0.0881356,0.040678,0.100987
f_row_missing_rate,1544,0.0813559,0.040678,0.100987
f_row_missing_rate,1545,0.0813559,0.040678,0.100987
f_row_missing_rate,1546,0.0813559,0.040678,0.100987
f_row_missing_rate,1547,0.101695,0.040678,0.100987
f_row_missing_rate,1548,0.0881356,0.040678,0.100987
f_row_missing_rate,1549,0.0949153,0.040678,0.100987
f_row_missing_rate,1550,0.0271186,0.040678,0.100987
f_row_missing_rate,1551,0.101695,0.040678,0.100987
f_row_missing_rate,1552,0.101695,0.040678,0.100987
f_row_missing_rate,1553,0.0881356,0.040678,0.100987
f_row_missing_rate,1554,0.101695,0.040678,0.100987
f_row_missing_rate,1555,0.101695,0.040678,0.100987
f_row_missing_rate,1556,0.0949153,0.040678,0.100987
f_row_missing_rate,1557,0.0813559,0.040678,0.100987
f_row_missing_rate,1558,0.0881356,0.040678,0.100987
f_row_missing_rate,1559,0.0813559,0.040678,0.100987
f_row_missing_rate,1560,0.101695,0.040678,0.100987
f_row_missing_rate,1561,0.237288,0.040678,0.100987
f_row_missing_rate,1562,0.0881356,0.040678,0.100987
f_row_missing_rate,1563,0.0881356,0.040678,0.100987
f_row_missing_rate,1564,0.250847,0.040678,0.100987
f_row_missing_rate,1565,0.101695,0.040678,0.100987
f_row_missing_rate,1566,0.257627,0.040678,0.100987
f_row_missing_rate,1567,0.0271186,0.040678,0.100987
f_row_missing_rate,1568,0.0271186,0.040678,0.100987
f_row_missing_rate,1569,0.0338983,0.040678,0.100987
f_row_missing_rate,1570,0.040678,0.040678,0.100987
f_row_missing_rate,1571,0.040678,0.040678,0.100987
f_row_missing_rate,1572,0.0542373,0.040678,0.100987
f_row_missing_rate,1573,0.020339,0.040678,0.100987
f_row_missing_rate,1574,0.0474576,0.040678,0.100987
f_row_missing_rate,1575,0.040678,0.040678,0.100987
f_row_missing_rate,1576,0.0542373,0.040678,0.100987
f_row_missing_rate,1577,0.0338983,0.040678,0.100987
f_row_missing_rate,1578,0.0271186,0.040678,0.100987
f_row_missing_rate,1579,0.0542373,0.040678,0.100987
f_row_missing_rate,1580,0.040678,0.040678,0.100987
f_row_missing_rate,1581,0.0271186,0.040678,0.100987
f_row_missing_rate,1582,0.0271186,0.040678,0.100987
f_row_missing_rate,1583,0.0474576,0.040678,0.100987
f_row_missing_rate,1584,0.0271186,0.040678,0.100987
f_row_missing_rate,1585,0.0338983,0.040678,0.100987
f_row_missing_rate,1586,0.0677966,0.040678,0.100987
f_row_missing_rate,1587,0.0338983,0.040678,0.100987
f_row_missing_rate,1588,0.0542373,0.040678,0.100987
f_row_missing_rate,1589,0.040678,0.040678,0.100987
f_row_missing_rate,1590,0.040678,0.040678,0.100987
f_row_missing_rate,1591,0.0457627,0.040678,0.100987
f_row_missing_rate,1592,0.0610169,0.040678,0.100987
f_row_missing_rate,1593,0.101695,0.040678,0.100987
f_row_missing_rate,1594,0.0813559,0.040678,0.100987
f_row_missing_rate,1595,0.0474576,0.040678,0.100987
f_row_missing_rate,1596,0.0474576,0.040678,0.100987
f_row_missing_rate,1597,0.0474576,0.040678,0.100987
f_row_missing_rate,1598,0.0474576,0.040678,0.100987
f_row_missing_rate,1599,0.040678,0.040678,0.100987
f_row_missing_rate,1600,0.0813559,0.040678,0.100987
f_row_missing_rate,1601,0.0271186,0.040678,0.100987
f_row_missing_rate,1602,0.0338983,0.040678,0.100987
f_row_missing_rate,1603,0.0271186,0.040678,0.100987
f_row_missing_rate,1604,0.0338983,0.040678,0.100987
f_row_missing_rate,1605,0.0813559,0.040678,0.100987
f_row_missing_rate,1606,0.0949153,0.040678,0.100987
f_row_missing_rate,1607,0.0610169,0.040678,0.100987
f_row_missing_rate,1608,0.0474576,0.040678,0.100987
f_row_missing_rate,1609,0.0271186,0.040678,0.100987
f_row_missing_rate,1610,0.0610169,0.040678,0.100987
f_row_missing_rate,1611,0.0338983,0.040678,0.100987
f_row_missing_rate,1612,0.0338983,0.040678,0.100987
f_row_missing_rate,1613,0.040678,0.040678,0.100987
f_row_missing_rate,1614,0.0338983,0.040678,0.100987
f_row_missing_rate,1615,0.0745763,0.040678,0.100987
f_row_missing_rate,1616,0.0474576,0.040678,0.100987
f_row_missing_rate,1617,0.040678,0.040678,0.100987
f_row_missing_rate,1618,0.020339,0.040678,0.100987
f_row_missing_rate,1619,0.020339,0.040678,0.100987
f_row_missing_rate,1620,0.0610169,0.040678,0.100987
f_row_missing_rate,1621,0.0338983,0.040678,0.100987
f_row_missing_rate,1622,0.0271186,0.040678,0.100987
f_row_missing_rate,1623,0.0474576,0.040678,0.100987
f_row_missing_rate,1624,0.0338983,0.040678,0.100987
f_row_missing_rate,1625,0.0474576,0.040678,0.100987
f_row_missing_rate,1626,0.020339,0.040678,0.100987
f_row_missing_rate,1627,0.0610169,0.040678,0.100987
f_row_missing_rate,1628,0.0542373,0.040678,0.100987
f_row_missing_rate,1629,0.0745763,0.040678,0.100987
f_row_missing_rate,1630,0.0474576,0.040678,0.100987
f_row_missing_rate,1631,0.0949153,0.040678,0.100987
f_row_missing_rate,1632,0.0474576,0.040678,0.100987
f_row_missing_rate,1633,0.0474576,0.040678,0.100987
f_row_missing_rate,1634,0.040678,0.040678,0.100987
f_row_missing_rate,1635,0.0271186,0.040678,0.100987
f_row_missing_rate,1636,0.059322,0.040678,0.100987
f_row_missing_rate,1637,0.0135593,0.040678,0.100987
f_row_missing_rate,1638,0.0271186,0.040678,0.100987
f_row_missing_rate,1639,0.0271186,0.040678,0.100987
f_row_missing_rate,1640,0.0474576,0.040678,0.100987
f_row_missing_rate,1641,0.0677966,0.040678,0.100987
f_row_missing_rate,1642,0.040678,0.040678,0.100987
f_row_missing_rate,1643,0.0271186,0.040678,0.100987
f_row_missing_rate,1644,0.020339,0.040678,0.100987
f_row_missing_rate,1645,0.0542373,0.040678,0.100987
f_row_missing_rate,1646,0.0474576,0.040678,0.100987
f_row_missing_rate,1647,0.0474576,0.040678,0.100987
f_row_missing_rate,1648,0.040678,0.040678,0.100987
f_row_missing_rate,1649,0.0271186,0.040678,0.100987
f_row_missing_rate,1650,0.0474576,0.040678,0.100987
f_row_missing_rate,1651,0.0474576,0.040678,0.100987
f_row_missing_rate,1652,0.040678,0.040678,0.100987
f_row_missing_rate,1653,0.020339,0.040678,0.100987
f_row_missing_rate,1654,0.0271186,0.040678,0.100987
f_row_missing_rate,1655,0.020339,0.040678,0.100987
f_row_missing_rate,1656,0.0474576,0.040678,0.100987
f_row_missing_rate,1657,0.0542373,0.040678,0.100987
f_row_missing_rate,1658,0.0271186,0.040678,0.100987
f_row_missing_rate,1659,0.0542373,0.040678,0.100987
f_row_missing_rate,1660,0.0338983,0.040678,0.100987
f_row_missing_rate,1661,0.0677966,0.040678,0.100987
f_row_missing_rate,1662,0.0135593,0.040678,0.100987
f_row_missing_rate,1663,0.0542373,0.040678,0.100987
f_row_missing_rate,1664,0.0474576,0.040678,0.100987
f_row_missing_rate,1665,0.040678,0.040678,0.100987
f_row_missing_rate,1666,0.020339,0.040678,0.100987
f_row_missing_rate,1667,0.0271186,0.040678,0.100987
f_row_missing_rate,1668,0.0542373,0.040678,0.100987
f_row_missing_rate,1669,0.020339,0.040678,0.100987
f_row_missing_rate,1670,0.0610169,0.040678,0.100987
f_row_missing_rate,1671,0.0474576,0.040678,0.100987
f_row_missing_rate,1672,0.0474576,0.040678,0.100987
f_row_missing_rate,1673,0.0338983,0.040678,0.100987
f_row_missing_rate,1674,0.020339,0.040678,0.100987
f_row_missing_rate,1675,0.0338983,0.040678,0.100987
f_row_missing_rate,1676,0.0610169,0.040678,0.100987
f_row_missing_rate,1677,0.0474576,0.040678,0.100987
f_row_missing_rate,1678,0.0610169,0.040678,0.100987
f_row_missing_rate,1679,0.040678,0.040678,0.100987
f_row_missing_rate,1680,0.0745763,0.040678,0.100987
f_row_missing_rate,1681,0.0474576,0.040678,0.100987
f_row_missing_rate,1682,0.0677966,0.040678,0.100987
f_row_missing_rate,1683,0.0338983,0.040678,0.100987
f_row_missing_rate,1684,0.020339,0.040678,0.100987
f_row_missing_rate,1685,0.0474576,0.040678,0.100987
f_row_missing_rate,1686,0.0474576,0.040678,0.100987
f_row_missing_rate,1687,0.0271186,0.040678,0.100987
f_row_missing_rate,1688,0.040678,0.040678,0.100987
f_row_missing_rate,1689,0.0745763,0.040678,0.100987
f_row_missing_rate,1690,0.0135593,0.040678,0.100987
f_row_missing_rate,1691,0.0610169,0.040678,0.100987
f_row_missing_rate,1692,0.0610169,0.040678,0.100987
f_row_missing_rate,1693,0.0135593,0.040678,0.100987
f_row_missing_rate,1694,0.0610169,0.040678,0.100987
f_row_missing_rate,1695,0.0271186,0.040678,0.100987
f_row_missing_rate,1696,0.040678,0.040678,0.100987
f_row_missing_rate,1697,0.0745763,0.040678,0.100987
f_row_missing_rate,1698,0.040678,0.040678,0.100987
f_row_missing_rate,1699,0.0474576,0.040678,0.100987
f_row_missing_rate,1700,0.0271186,0.040678,0.100987
f_row_missing_rate,1701,0.0338983,0.040678,0.100987
f_row_missing_rate,1702,0.0338983,0.040678,0.100987
f_row_missing_rate,1703,0.0542373,0.040678,0.100987
f_row_missing_rate,1704,0.020339,0.040678,0.100987
f_row_missing_rate,1705,0.0661017,0.040678,0.100987
f_row_missing_rate,1706,0.0338983,0.040678,0.100987
f_row_missing_rate,1707,0.0610169,0.040678,0.100987
f_row_missing_rate,1708,0.0135593,0.040678,0.100987
f_row_missing_rate,1709,0.0677966,0.040678,0.100987
f_row_missing_rate,1710,0.0338983,0.040678,0.100987
f_row_missing_rate,1711,0.0677966,0.040678,0.100987
f_row_missing_rate,1712,0.0610169,0.040678,0.100987
f_row_missing_rate,1713,0.0338983,0.040678,0.100987
f_row_missing_rate,1714,0.020339,0.040678,0.100987
f_row_missing_rate,1715,0.0542373,0.040678,0.100987
f_row_missing_rate,1716,0.0271186,0.040678,0.100987
f_row_missing_rate,1717,0.0338983,0.040678,0.100987
f_row_missing_rate,1718,0.020339,0.040678,0.100987
f_row_missing_rate,1719,0.0338983,0.040678,0.100987
f_row_missing_rate,1720,0.0677966,0.040678,0.100987
f_row_missing_rate,1721,0.0610169,0.040678,0.100987
f_row_missing_rate,1722,0.0271186,0.040678,0.100987
f_row_missing_rate,1723,0.0338983,0.040678,0.100987
f_row_missing_rate,1724,0.0338983,0.040678,0.100987
f_row_missing_rate,1725,0.0135593,0.040678,0.100987
f_row_missing_rate,1726,0.0745763,0.040678,0.100987
f_row_missing_rate,1727,0.0474576,0.040678,0.100987
f_row_missing_rate,1728,0.0677966,0.040678,0.100987
f_row_missing_rate,1729,0.0542373,0.040678,0.100987
f_row_missing_rate,1730,0.020339,0.040678,0.100987
f_row_missing_rate,1731,0.040678,0.040678,0.100987
f_row_missing_rate,1732,0.0338983,0.040678,0.100987
f_row_missing_rate,1733,0.0338983,0.040678,0.100987
f_row_missing_rate,1734,0.020339,0.040678,0.100987
f_row_missing_rate,1735,0.0135593,0.040678,0.100987
f_row_missing_rate,1736,0.0542373,0.040678,0.100987
f_row_missing_rate,1737,0.0610169,0.040678,0.100987
f_row_missing_rate,1738,0.0271186,0.040678,0.100987
f_row_missing_rate,1739,0.0338983,0.040678,0.100987
f_row_missing_rate,1740,0.040678,0.040678,0.100987
f_row_missing_rate,1741,0.0474576,0.040678,0.100987
f_row_missing_rate,1742,0.040678,0.040678,0.100987
f_row_missing_rate,1743,0.0610169,0.040678,0.100987
f_row_missing_rate,1744,0.0271186,0.040678,0.100987
f_row_missing_rate,1745,0.020339,0.040678,0.100987
f_row_missing_rate,1746,0.020339,0.040678,0.100987
f_row_missing_rate,1747,0.059322,0.040678,0.100987
f_row_missing_rate,1748,0.040678,0.040678,0.100987
f_row_missing_rate,1749,0.0610169,0.040678,0.100987
f_row_missing_rate,1750,0.0745763,0.040678,0.100987
f_row_missing_rate,1751,0.0338983,0.040678,0.100987
f_row_missing_rate,1752,0.0271186,0.040678,0.100987
f_row_missing_rate,1753,0.0542373,0.040678,0.100987
f_row_missing_rate,1754,0.020339,0.040678,0.100987
f_row_missing_rate,1755,0.0610169,0.040678,0.100987
f_row_missing_rate,1756,0.0474576,0.040678,0.100987
f_row_missing_rate,1757,0.0542373,0.040678,0.100987
f_row_missing_rate,1758,0.0474576,0.040678,0.100987
f_row_missing_rate,1759,0.0474576,0.040678,0.100987
f_row_missing_rate,1760,0.040678,0.040678,0.100987
f_row_missing_rate,1761,0.0271186,0.040678,0.100987
f_row_missing_rate,1762,0.040678,0.040678,0.100987
f_row_missing_rate,1763,0.0135593,0.040678,0.100987
f_row_missing_rate,1764,0.0610169,0.040678,0.100987
f_row_missing_rate,1765,0.020339,0.040678,0.100987
f_row_missing_rate,1766,0.0474576,0.040678,0.100987
f_row_missing_rate,1767,0.0881356,0.040678,0.100987
f_row_missing_rate,1768,0.0661017,0.040678,0.100987
f_row_missing_rate,1769,0.0338983,0.040678,0.100987
f_row_missing_rate,1770,0.0677966,0.040678,0.100987
f_row_missing_rate,1771,0.020339,0.040678,0.100987
f_row_missing_rate,1772,0.0271186,0.040678,0.100987
f_row_missing_rate,1773,0.0474576,0.040678,0.100987
f_row_missing_rate,1774,0.0813559,0.040678,0.100987
f_row_missing_rate,1775,0.0474576,0.040678,0.100987
f_row_missing_rate,1776,0.0728814,0.040678,0.100987
f_row_missing_rate,1777,0.0271186,0.040678,0.100987
f_row_missing_rate,1778,0.0610169,0.040678,0.100987
f_row_missing_rate,1779,0.0474576,0.040678,0.100987
f_row_missing_rate,1780,0.0610169,0.040678,0.100987
f_row_missing_rate,1781,0.0610169,0.040678,0.100987
f_row_missing_rate,1782,0.0271186,0.040678,0.100987
f_row_missing_rate,1783,0.0745763,0.040678,0.100987
f_row_missing_rate,1784,0.0271186,0.040678,0.100987
f_row_missing_rate,1785,0.040678,0.040678,0.100987
f_row_missing_rate,1786,0.0474576,0.040678,0.100987
f_row_missing_rate,1787,0.0271186,0.040678,0.100987
f_row_missing_rate,1788,0.040678,0.040678,0.100987
f_row_missing_rate,1789,0.0338983,0.040678,0.100987
f_row_missing_rate,1790,0.0135593,0.040678,0.100987
f_row_missing_rate,1791,0.0525424,0.040678,0.100987
f_row_missing_rate,1792,0.0474576,0.040678,0.100987
f_row_missing_rate,1793,0.0677966,0.040678,0.100987
f_row_missing_rate,1794,0.0542373,0.040678,0.100987
f_row_missing_rate,1795,0.040678,0.040678,0.100987
f_row_missing_rate,1796,0.0271186,0.040678,0.100987
f_row_missing_rate,1797,0.0610169,0.040678,0.100987
f_row_missing_rate,1798,0.020339,0.040678,0.100987
f_row_missing_rate,1799,0.0677966,0.040678,0.100987
f_row_missing_rate,1800,0.0271186,0.040678,0.100987
f_row_missing_rate,1801,0.0338983,0.040678,0.100987
f_row_missing_rate,1802,0.0474576,0.040678,0.100987
f_row_missing_rate,1803,0.0542373,0.040678,0.100987
f_row_missing_rate,1804,0.0271186,0.040678,0.100987
f_row_missing_rate,1805,0.040678,0.040678,0.100987
f_row_missing_rate,1806,0.0338983,0.040678,0.100987
f_row_missing_rate,1807,0.0542373,0.040678,0.100987
f_row_missing_rate,1808,0.040678,0.040678,0.100987
f_row_missing_rate,1809,0.0745763,0.040678,0.100987
f_row_missing_rate,1810,0.0542373,0.040678,0.100987
f_row_missing_rate,1811,0.0271186,0.040678,0.100987
f_row_missing_rate,1812,0.0745763,0.040678,0.100987
f_row_missing_rate,1813,0.0474576,0.040678,0.100987
f_row_missing_rate,1814,0.0610169,0.040678,0.100987
f_row_missing_rate,1815,0.040678,0.040678,0.100987
f_row_missing_rate,1816,0.0661017,0.040678,0.100987
f_row_missing_rate,1817,0.169492,0.040678,0.100987
f_row_missing_rate,1818,0.040678,0.040678,0.100987
f_row_missing_rate,1819,0.0271186,0.040678,0.100987
f_row_missing_rate,1820,0.0745763,0.040678,0.100987
f_row_missing_rate,1821,0.0677966,0.040678,0.100987
f_row_missing_rate,1822,0.0271186,0.040678,0.100987
f_row_missing_rate,1823,0.0542373,0.040678,0.100987
f_row_missing_rate,1824,0.0271186,0.040678,0.100987
f_row_missing_rate,1825,0.0677966,0.040678,0.100987
f_row_missing_rate,1826,0.0542373,0.040678,0.100987
f_row_missing_rate,1827,0.059322,0.040678,0.100987
f_row_missing_rate,1828,0.020339,0.040678,0.100987
f_row_missing_rate,1829,0.0271186,0.040678,0.100987
f_row_missing_rate,1830,0.040678,0.040678,0.100987
f_row_missing_rate,1831,0.040678,0.040678,0.100987
f_row_missing_rate,1832,0.040678,0.040678,0.100987
f_row_missing_rate,1833,0.0457627,0.040678,0.100987
f_row_missing_rate,1834,0.0135593,0.040678,0.100987
f_row_missing_rate,1835,0.0271186,0.040678,0.100987
f_row_missing_rate,1836,0.0474576,0.040678,0.100987
f_row_missing_rate,1837,0.020339,0.040678,0.100987
f_row_missing_rate,1838,0.0813559,0.040678,0.100987
f_row_missing_rate,1839,0.040678,0.040678,0.100987
f_row_missing_rate,1840,0.0542373,0.040678,0.100987
f_row_missing_rate,1841,0.0338983,0.040678,0.100987
f_row_missing_rate,1842,0.0338983,0.040678,0.100987
f_row_missing_rate,1843,0.0745763,0.040678,0.100987
f_row_missing_rate,1844,0.0338983,0.040678,0.100987
f_row_missing_rate,1845,0.0542373,0.040678,0.100987
f_row_missing_rate,1846,0.0474576,0.040678,0.100987
f_row_missing_rate,1847,0.0135593,0.040678,0.100987
f_row_missing_rate,1848,0.0677966,0.040678,0.100987
f_row_missing_rate,1849,0.020339,0.040678,0.100987
f_row_missing_rate,1850,0.0338983,0.040678,0.100987
f_row_missing_rate,1851,0.040678,0.040678,0.100987
f_row_missing_rate,1852,0.020339,0.040678,0.100987
f_row_missing_rate,1853,0.0864407,0.040678,0.100987
f_row_missing_rate,1854,0.0813559,0.040678,0.100987
f_row_missing_rate,1855,0.020339,0.040678,0.100987
f_row_missing_rate,1856,0.0542373,0.040678,0.100987
f_row_missing_rate,1857,0.0745763,0.040678,0.100987
f_row_missing_rate,1858,0.0474576,0.040678,0.100987
f_row_missing_rate,1859,0.0338983,0.040678,0.100987
f_row_missing_rate,1860,0.0457627,0.040678,0.100987
f_row_missing_rate,1861,0.0474576,0.040678,0.100987
f_row_missing_rate,1862,0.0610169,0.040678,0.100987
f_row_missing_rate,1863,0.0542373,0.040678,0.100987
f_row_missing_rate,1864,0.020339,0.040678,0.100987
f_row_missing_rate,1865,0.0542373,0.040678,0.100987
f_row_missing_rate,1866,0.0338983,0.040678,0.100987
