feature,t,value,mr,ewma,ewma_lcl,ewma_ucl,r1,r2,r3,r4
s141,1199,0.4025,0.3147,0.297633,0.0437963,0.426604,False,False,False,False
s141,1200,0.6116,0.2091,0.360427,0.0437963,0.426604,False,False,False,False
s141,1201,0.1061,0.5055,0.309561,0.0437963,0.426604,False,False,False,False
s141,1202,0.2704,0.1643,0.301729,0.0437963,0.426604,False,False,False,False
s141,1203,0.6116,0.3412,0.363703,0.0437963,0.426604,False,False,False,False
s141,1204,0.2476,0.364,0.340483,0.0437963,0.426604,False,False,False,False
s141,1205,0.2754,0.0278,0.327466,0.0437963,0.426604,False,False,False,False
s141,1206,0.2192,0.0562,0.305813,0.0437963,0.426604,False,False,False,False
s141,1207,0.6169,0.3977,0.36803,0.0437963,0.426604,False,False,False,False
s141,1208,0.0936,0.5233,0.313144,0.0437963,0.426604,False,False,False,False
s141,1209,0.1238,0.0302,0.275275,0.0437963,0.426604,False,False,False,False
s141,1210,0.3503,0.2265,0.29028,0.0437963,0.426604,False,False,False,False
s141,1211,0.3426,0.0077,0.300744,0.0437963,0.426604,False,False,False,False
s141,1212,0.1916,0.151,0.278915,0.0437963,0.426604,False,False,False,False
s141,1213,0.0929,0.0987,0.241712,0.0437963,0.426604,False,False,False,False
s141,1214,0.0929,0,0.21195,0.0437963,0.426604,False,False,False,False
s141,1215,0.1317,0.0388,0.1959,0.0437963,0.426604,False,False,False,False
s141,1216,0.0929,0.0388,0.1753,0.0437963,0.426604,False,False,False,False
s141,1217,0.7957,0.7028,0.29938,0.0437963,0.426604,False,False,False,False
s141,1218,0.0929,0.7028,0.258084,0.0437963,0.426604,False,False,False,False
s141,1219,0.4832,0.3903,0.303107,0.0437963,0.426604,False,False,False,False
s141,1220,0.4061,0.0771,0.323706,0.0437963,0.426604,False,False,False,False
s141,1221,0.0929,0.3132,0.277545,0.0437963,0.426604,False,False,False,False
s141,1222,0.1361,0.0432,0.249256,0.0437963,0.426604,False,False,False,False
s141,1223,0.1361,0,0.226625,0.0437963,0.426604,False,False,False,False
s141,1224,0.124,0.0121,0.2061,0.0437963,0.426604,False,False,False,False
s141,1225,0.0938,0.0302,0.18364,0.0437963,0.426604,False,False,False,False
s141,1226,0.0938,0,0.165672,0.0437963,0.426604,False,False,False,False
s141,1227,0.1361,0.0423,0.159757,0.0437963,0.426604,False,False,False,False
s141,1228,0.1087,0.0274,0.149546,0.0437963,0.426604,False,False,False,True
s141,1229,0.4061,0.2974,0.200857,0.0437963,0.426604,False,False,False,False
s141,1230,0.4595,0.0534,0.252585,0.0437963,0.426604,False,False,False,False
s141,1231,0.1202,0.3393,0.226108,0.0437963,0.426604,False,False,False,False
s141,1232,0.2475,0.1273,0.230387,0.0437963,0.426604,False,False,False,False
s141,1233,0.1176,0.1299,0.207829,0.0437963,0.426604,False,False,False,False
s141,1234,0.1916,0.074,0.204583,0.0437963,0.426604,False,False,False,False
s141,1235,0.1361,0.0555,0.190887,0.0437963,0.426604,False,False,False,False
s141,1236,0.1361,0,0.179929,0.0437963,0.426604,False,False,False,False
s141,1237,0.0929,0.0432,0.162524,0.0437963,0.426604,False,False,False,False
s141,1238,0.0938,0.0009,0.148779,0.0437963,0.426604,False,False,False,False
s141,1239,0.1087,0.0149,0.140763,0.0437963,0.426604,False,False,False,False
s141,1240,0.1916,0.0829,0.15093,0.0437963,0.426604,False,False,False,True
s141,1241,0.1202,0.0714,0.144784,0.0437963,0.426604,False,False,False,True
s141,1242,0.1176,0.0026,0.139347,0.0437963,0.426604,False,False,False,True
s141,1243,0.4172,0.2996,0.194918,0.0437963,0.426604,False,False,False,False
s141,1244,0.1304,0.2868,0.182014,0.0437963,0.426604,False,False,False,False
s141,1245,0.3503,0.2199,0.215672,0.0437963,0.426604,False,False,False,False
s141,1246,0.0674,0.2829,0.186017,0.0437963,0.426604,False,False,False,False
s141,1247,0.7515,0.6841,0.299114,0.0437963,0.426604,False,False,False,False
s141,1248,0.1334,0.6181,0.265971,0.0437963,0.426604,False,False,False,False
s141,1249,0.0938,0.0396,0.231537,0.0437963,0.426604,False,False,False,False
s141,1250,0.0674,0.0264,0.198709,0.0437963,0.426604,False,False,False,False
s141,1251,0.4172,0.3498,0.242408,0.0437963,0.426604,False,False,False,False
s141,1252,0.124,0.2932,0.218726,0.0437963,0.426604,False,False,False,False
s141,1253,0.0674,0.0566,0.188461,0.0437963,0.426604,False,False,False,False
s141,1254,0.0674,0,0.164249,0.0437963,0.426604,False,False,False,False
s141,1255,0.4172,0.3498,0.214839,0.0437963,0.426604,False,False,False,False
s141,1256,0.309,0.1082,0.233671,0.0437963,0.426604,False,False,False,False
s141,1257,0.6226,0.3136,0.311457,0.0437963,0.426604,False,False,False,False
s141,1258,0.0674,0.5552,0.262646,0.0437963,0.426604,False,False,False,False
s141,1259,0.423,0.3556,0.294716,0.0437963,0.426604,False,False,False,False
s141,1260,0.423,0,0.320373,0.0437963,0.426604,False,False,False,False
s141,1261,0.1655,0.2575,0.289399,0.0437963,0.426604,False,False,False,False
s141,1262,0.1361,0.0294,0.258739,0.0437963,0.426604,False,False,False,False
s141,1263,0.1655,0.0294,0.240091,0.0437963,0.426604,False,False,False,False
s141,1264,0.6965,0.531,0.331373,0.0437963,0.426604,False,False,False,False
s141,1265,0.1361,0.5604,0.292318,0.0437963,0.426604,False,False,False,False
s141,1266,0.0674,0.0687,0.247335,0.0437963,0.426604,False,False,False,False
s141,1267,0.6226,0.5552,0.322388,0.0437963,0.426604,False,False,False,False
s141,1268,0.4061,0.2165,0.33913,0.0437963,0.426604,False,False,False,False
s141,1269,0.6965,0.2904,0.410604,0.0437963,0.426604,False,True,False,False
s141,1270,0.0674,0.6291,0.341963,0.0437963,0.426604,False,False,False,False
s141,1271,0.1916,0.1242,0.311891,0.0437963,0.426604,False,False,False,False
s141,1272,1.154,0.9624,0.480313,0.0437963,0.426604,True,False,False,False
s141,1273,0.1587,0.9953,0.41599,0.0437963,0.426604,False,False,False,False
s141,1274,0.5062,0.3475,0.434032,0.0437963,0.426604,False,False,False,False
s141,1275,0.1587,0.3475,0.378966,0.0437963,0.426604,False,False,False,False
s141,1276,0.5062,0.3475,0.404412,0.0437963,0.426604,False,False,False,False
s141,1277,0.1587,0.3475,0.35527,0.0437963,0.426604,False,False,False,False
s141,1278,0.124,0.0347,0.309016,0.0437963,0.426604,False,False,False,False
s141,1279,0.6965,0.5725,0.386513,0.0437963,0.426604,False,False,False,False
s141,1280,0.2424,0.4541,0.35769,0.0437963,0.426604,False,False,False,False
s141,1281,0.2034,0.039,0.326832,0.0437963,0.426604,False,False,False,False
s141,1282,0.0938,0.1096,0.280226,0.0437963,0.426604,False,False,False,False
s141,1283,1.165,1.0712,0.457181,0.0437963,0.426604,True,False,False,False
s141,1284,0.2142,0.9508,0.408584,0.0437963,0.426604,False,False,False,False
s141,1285,1.154,0.9398,0.557668,0.0437963,0.426604,True,True,False,False
s141,1286,0.2188,0.9352,0.489894,0.0437963,0.426604,False,False,False,False
s141,1287,0.1587,0.0601,0.423655,0.0437963,0.426604,False,False,False,False
s141,1288,0.4515,0.2928,0.429224,0.0437963,0.426604,False,False,False,False
s141,1289,0.2034,0.2481,0.384059,0.0437963,0.426604,False,False,False,False
s141,1290,0.4515,0.2481,0.397547,0.0437963,0.426604,False,False,False,False
s141,1291,0.4515,0,0.408338,0.0437963,0.426604,False,False,False,False
s141,1292,0.2034,0.2481,0.36735,0.0437963,0.426604,False,False,False,False
s141,1293,0.2034,0,0.33456,0.0437963,0.426604,False,False,False,False
s141,1294,0.2424,0.039,0.316128,0.0437963,0.426604,False,False,False,False
s141,1295,0.1587,0.0837,0.284643,0.0437963,0.426604,False,False,False,False
s141,1296,0.5109,0.3522,0.329894,0.0437963,0.426604,False,False,False,False
s141,1297,0.2142,0.2967,0.306755,0.0437963,0.426604,False,False,False,False
s141,1298,0.5062,0.292,0.346644,0.0437963,0.426604,False,False,False,False
s141,1299,0.2424,0.2638,0.325795,0.0437963,0.426604,False,False,False,False
s141,1300,0.1655,0.0769,0.293736,0.0437963,0.426604,False,False,False,False
s141,1301,0.5062,0.3407,0.336229,0.0437963,0.426604,False,False,False,False
s141,1302,0.1655,0.3407,0.302083,0.0437963,0.426604,False,False,False,False
s141,1303,0.1304,0.0351,0.267747,0.0437963,0.426604,False,False,False,False
s141,1304,9998.88,9998.75,1999.99,0.0437963,0.426604,True,False,False,False
s141,1305,0.6226,9998.26,1600.12,0.0437963,0.426604,False,True,False,False
s141,1306,0.5062,0.1164,1280.19,0.0437963,0.426604,False,False,False,False
s141,1307,0.2034,0.3028,1024.2,0.0437963,0.426604,False,False,False,False
s141,1308,0.802,0.5986,819.517,0.0437963,0.426604,False,False,True,False
s141,1309,0.802,0,655.774,0.0437963,0.426604,False,True,True,False
s141,1310,0.802,0,524.78,0.0437963,0.426604,False,True,True,False
s141,1311,0.2606,0.5414,419.876,0.0437963,0.426604,False,False,False,False
s141,1312,0.802,0.5414,336.061,0.0437963,0.426604,False,True,True,False
s141,1313,0.802,0,269.009,0.0437963,0.426604,False,True,True,False
s141,1314,0.0522,0.7498,215.218,0.0437963,0.426604,False,False,False,False
s141,1315,0.5224,0.4702,172.279,0.0437963,0.426604,False,False,False,False
s141,1316,0.5224,0,137.928,0.0437963,0.426604,False,False,True,False
s141,1317,0.4172,0.1052,110.425,0.0437963,0.426604,False,False,False,False
s141,1318,0.5224,0.1052,88.4449,0.0437963,0.426604,False,False,False,False
s141,1319,0.2034,0.319,70.7966,0.0437963,0.426604,False,False,False,False
s141,1320,9998.89,9998.69,2056.42,0.0437963,0.426604,True,False,False,False
s141,1321,0.2606,9998.63,1645.19,0.0437963,0.426604,False,False,False,False
s141,1322,0.5224,0.2618,1316.25,0.0437963,0.426604,False,False,False,False
s141,1323,0.0522,0.4702,1053.01,0.0437963,0.426604,False,False,False,False
s141,1324,0.6965,0.6443,842.549,0.0437963,0.426604,False,False,False,False
s141,1325,0.1655,0.531,674.073,0.0437963,0.426604,False,False,False,False
s141,1326,0.2034,0.0379,539.299,0.0437963,0.426604,False,False,False,False
s141,1327,0.2606,0.0572,431.491,0.0437963,0.426604,False,False,False,False
s141,1328,0.1655,0.0951,345.226,0.0437963,0.426604,False,False,False,False
s141,1329,0.6226,0.4571,276.305,0.0437963,0.426604,False,False,False,False
s141,1330,0.0522,0.5704,221.055,0.0437963,0.426604,False,False,False,False
s141,1331,0.3443,0.2921,176.913,0.0437963,0.426604,False,False,False,False
s141,1332,0.3443,0,141.599,0.0437963,0.426604,False,False,False,False
s141,1333,0.1633,0.181,113.312,0.0437963,0.426604,False,False,False,False
s141,1334,0.0893,0.074,90.6673,0.0437963,0.426604,False,False,False,False
s141,1335,0.3443,0.255,72.6027,0.0437963,0.426604,False,False,False,False
s141,1336,0.3443,0,58.151,0.0437963,0.426604,False,False,False,False
s141,1337,0.5224,0.1781,46.6253,0.0437963,0.426604,False,False,False,False
s141,1338,0.1633,0.3591,37.3329,0.0437963,0.426604,False,False,False,False
s141,1339,0.3443,0.181,29.9352,0.0437963,0.426604,False,False,False,False
s141,1340,0.1633,0.181,23.9808,0.0437963,0.426604,False,False,False,False
s141,1341,0.1734,0.0101,19.2193,0.0437963,0.426604,False,False,False,False
s141,1342,0.2265,0.0531,15.4208,0.0437963,0.426604,False,False,False,False
s141,1343,0.5109,0.2844,12.4388,0.0437963,0.426604,False,False,False,False
s141,1344,0.0893,0.4216,9.96889,0.0437963,0.426604,False,False,False,False
s141,1345,0.3443,0.255,8.04397,0.0437963,0.426604,False,False,False,False
s141,1346,0.0893,0.255,6.45304,0.0437963,0.426604,False,False,False,False
s141,1347,0.3443,0.255,5.23129,0.0437963,0.426604,False,False,False,False
s141,1348,0.3443,0,4.25389,0.0437963,0.426604,False,False,False,False
s141,1349,0.1734,0.1709,3.43779,0.0437963,0.426604,False,False,False,False
s141,1350,0.1734,0,2.78491,0.0437963,0.426604,False,False,False,False
s141,1351,0.0893,0.0841,2.24579,0.0437963,0.426604,False,False,False,False
s141,1352,0.1472,0.0579,1.82607,0.0437963,0.426604,False,False,False,False
s141,1353,0.1633,0.0161,1.49352,0.0437963,0.426604,False,False,False,False
s141,1354,0.0955,0.0678,1.21391,0.0437963,0.426604,False,False,False,False
s141,1355,0.1472,0.0517,1.00057,0.0437963,0.426604,False,False,False,False
s141,1356,0.1633,0.0161,0.833118,0.0437963,0.426604,False,False,False,True
s141,1357,0.0893,0.074,0.684354,0.0437963,0.426604,False,False,False,True
s141,1358,0.0955,0.0062,0.566583,0.0437963,0.426604,False,False,False,True
s141,1359,0.0955,0,0.472367,0.0437963,0.426604,False,False,False,True
s141,1360,0.1734,0.0779,0.412573,0.0437963,0.426604,False,False,False,True
s141,1361,0.1734,0,0.364739,0.0437963,0.426604,False,False,False,True
s141,1362,0.3443,0.1709,0.360651,0.0437963,0.426604,False,False,False,False
s141,1363,0.1334,0.2109,0.315201,0.0437963,0.426604,False,False,False,False
s141,1364,0.6226,0.4892,0.376681,0.0437963,0.426604,False,False,False,False
s141,1365,0.1633,0.4593,0.334004,0.0437963,0.426604,False,False,False,False
s141,1366,0.0955,0.0678,0.286304,0.0437963,0.426604,False,False,False,False
s141,1367,0.0955,0,0.248143,0.0437963,0.426604,False,False,False,False
s141,1368,0.0955,0,0.217614,0.0437963,0.426604,False,False,False,False
s141,1369,0.2001,0.1046,0.214111,0.0437963,0.426604,False,False,False,False
s141,1370,0.1503,0.0498,0.201349,0.0437963,0.426604,False,False,False,False
s141,1371,0.1734,0.0231,0.195759,0.0437963,0.426604,False,False,False,False
s141,1372,0.1472,0.0262,0.186047,0.0437963,0.426604,False,False,False,True
s141,1373,0.2001,0.0529,0.188858,0.0437963,0.426604,False,False,False,True
s141,1374,0.0893,0.1108,0.168946,0.0437963,0.426604,False,False,False,True
s141,1375,0.2001,0.1108,0.175177,0.0437963,0.426604,False,False,False,True
s141,1376,0.1472,0.0529,0.169582,0.0437963,0.426604,False,False,False,True
s141,1377,0.3443,0.1971,0.204525,0.0437963,0.426604,False,False,False,False
s141,1378,0.1633,0.181,0.19628,0.0437963,0.426604,False,False,False,False
s141,1379,0.1633,0,0.189684,0.0437963,0.426604,False,False,False,False
s141,1380,0.1734,0.0101,0.186427,0.0437963,0.426604,False,False,False,False
s141,1381,0.1503,0.0231,0.179202,0.0437963,0.426604,False,False,False,False
s141,1382,0.1765,0.0262,0.178662,0.0437963,0.426604,False,False,False,False
s141,1383,0.2488,0.0723,0.192689,0.0437963,0.426604,False,False,False,False
s141,1384,0.2183,0.0305,0.197811,0.0437963,0.426604,False,False,False,False
s141,1385,0.1633,0.055,0.190909,0.0437963,0.426604,False,False,False,False
s141,1386,0.0955,0.0678,0.171827,0.0437963,0.426604,False,False,False,False
s141,1387,0.1258,0.0303,0.162622,0.0437963,0.426604,False,False,False,False
s141,1388,0.6996,0.5738,0.270017,0.0437963,0.426604,False,False,False,False
s141,1389,0.2153,0.4843,0.259074,0.0437963,0.426604,False,False,False,False
s141,1390,0.8985,0.6832,0.386959,0.0437963,0.426604,True,True,False,False
s141,1391,0.2153,0.6832,0.352627,0.0437963,0.426604,False,False,False,False
s141,1392,0.2153,0,0.325162,0.0437963,0.426604,False,False,False,False
s141,1393,0.1393,0.076,0.287989,0.0437963,0.426604,False,False,False,False
s141,1394,0.1258,0.0135,0.255552,0.0437963,0.426604,False,False,False,False
s141,1395,0.6031,0.4773,0.325061,0.0437963,0.426604,False,False,False,False
s141,1396,0.6157,0.0126,0.383189,0.0437963,0.426604,False,False,False,False
s141,1397,0.6996,0.0839,0.446471,0.0437963,0.426604,False,False,False,False
s141,1398,0.2488,0.4508,0.406937,0.0437963,0.426604,False,False,False,False
s141,1399,0.6996,0.4508,0.46547,0.0437963,0.426604,False,True,True,False
s141,1400,0.0929,0.6067,0.390956,0.0437963,0.426604,False,False,False,False
s141,1401,0.6996,0.6067,0.452685,0.0437963,0.426604,False,True,False,False
s141,1402,0.8985,0.1989,0.541848,0.0437963,0.426604,True,True,False,False
s141,1403,0.6996,0.1989,0.573398,0.0437963,0.426604,False,True,True,False
s141,1404,0.1258,0.5738,0.483878,0.0437963,0.426604,False,False,False,False
s141,1405,0.6031,0.4773,0.507723,0.0437963,0.426604,False,False,True,False
s141,1406,0.6157,0.0126,0.529318,0.0437963,0.426604,False,False,True,False
s141,1407,0.1258,0.4899,0.448615,0.0437963,0.426604,False,False,False,False
s141,1408,0.2153,0.0895,0.401952,0.0437963,0.426604,False,False,False,False
s141,1409,0.1258,0.0895,0.346721,0.0437963,0.426604,False,False,False,False
s141,1410,0.6157,0.4899,0.400517,0.0437963,0.426604,False,False,False,False
s141,1411,0.2153,0.4004,0.363474,0.0437963,0.426604,False,False,False,False
s141,1412,0.2816,0.0663,0.347099,0.0437963,0.426604,False,False,False,False
s141,1413,0.2816,0,0.333999,0.0437963,0.426604,False,False,False,False
s141,1414,0.1582,0.1234,0.298839,0.0437963,0.426604,False,False,False,False
s141,1415,0.3433,0.1851,0.307731,0.0437963,0.426604,False,False,False,False
s141,1416,0.2153,0.128,0.289245,0.0437963,0.426604,False,False,False,False
s141,1417,0.3433,0.128,0.300056,0.0437963,0.426604,False,False,False,False
s141,1418,0.1258,0.2175,0.265205,0.0437963,0.426604,False,False,False,False
s141,1419,0.2816,0.1558,0.268484,0.0437963,0.426604,False,False,False,False
s141,1420,0.1343,0.1473,0.241647,0.0437963,0.426604,False,False,False,False
s141,1421,0.5267,0.3924,0.298658,0.0437963,0.426604,False,False,False,False
s141,1422,0.1582,0.3685,0.270566,0.0437963,0.426604,False,False,False,False
s141,1423,0.3433,0.1851,0.285113,0.0437963,0.426604,False,False,False,False
s141,1424,0.1294,0.2139,0.25397,0.0437963,0.426604,False,False,False,False
s141,1425,0.1327,0.0033,0.229716,0.0437963,0.426604,False,False,False,False
s141,1426,0.1294,0.0033,0.209653,0.0437963,0.426604,False,False,False,False
s141,1427,0.5267,0.3973,0.273062,0.0437963,0.426604,False,False,False,False
s141,1428,0.2816,0.2451,0.27477,0.0437963,0.426604,False,False,False,False
s141,1429,0.6996,0.418,0.359736,0.0437963,0.426604,False,False,False,False
s141,1430,0.5267,0.1729,0.393129,0.0437963,0.426604,False,False,False,False
s141,1431,0.5267,0,0.419843,0.0437963,0.426604,False,False,True,False
s141,1432,0.1343,0.3924,0.362734,0.0437963,0.426604,False,False,False,False
s141,1433,0.3433,0.209,0.358848,0.0437963,0.426604,False,False,False,False
s141,1434,0.2153,0.128,0.330138,0.0437963,0.426604,False,False,False,False
s141,1435,0.6157,0.4004,0.38725,0.0437963,0.426604,False,False,False,False
s141,1436,0.2816,0.3341,0.36612,0.0437963,0.426604,False,False,False,False
s141,1437,0.5267,0.2451,0.398236,0.0437963,0.426604,False,False,False,False
s141,1438,0.6996,0.1729,0.458509,0.0437963,0.426604,False,False,False,False
s141,1439,0.1294,0.5702,0.392687,0.0437963,0.426604,False,False,False,False
s141,1440,0.2816,0.1522,0.37047,0.0437963,0.426604,False,False,False,False
s141,1441,0.2488,0.0328,0.346136,0.0437963,0.426604,False,False,False,False
s141,1442,0.1327,0.1161,0.303449,0.0437963,0.426604,False,False,False,False
s141,1443,0.2001,0.0674,0.282779,0.0437963,0.426604,False,False,False,False
s141,1444,0.1343,0.0658,0.253083,0.0437963,0.426604,False,False,False,False
s141,1445,0.392,0.2577,0.280867,0.0437963,0.426604,False,False,False,False
s141,1446,9997.91,9997.52,1999.81,0.0437963,0.426604,True,False,False,False
s141,1447,0.0824,9997.83,1599.86,0.0437963,0.426604,False,False,False,False
s141,1448,,,1599.86,0.0437963,0.426604,False,False,False,False
s141,1449,0.392,,1279.97,0.0437963,0.426604,False,False,False,False
s141,1450,,,1279.97,0.0437963,0.426604,False,False,False,False
s141,1451,0.1327,,1024,0.0437963,0.426604,False,False,False,False
s141,1452,0.392,0.2593,819.279,0.0437963,0.426604,False,False,False,False
s141,1453,0.1387,0.2533,655.451,0.0437963,0.426604,False,False,False,False
s141,1454,0.6591,0.5204,524.493,0.0437963,0.426604,False,False,False,False
s141,1455,0.392,0.2671,419.673,0.0437963,0.426604,False,False,False,False
s141,1456,9997.98,9997.59,2335.33,0.0437963,0.426604,True,True,False,False
s141,1457,0.6591,9997.32,1868.4,0.0437963,0.426604,False,True,False,False
s141,1458,0.4172,0.2419,1494.8,0.0437963,0.426604,False,False,False,False
s141,1459,,,1494.8,0.0437963,0.426604,False,False,False,False
s141,1460,,,1494.8,0.0437963,0.426604,False,False,False,False
s141,1461,,,1494.8,0.0437963,0.426604,False,False,False,False
s141,1462,0.0894,,1195.86,0.0437963,0.426604,False,False,False,False
s141,1463,0.0894,0,956.706,0.0437963,0.426604,False,False,False,False
s141,1464,0.6998,0.6104,765.505,0.0437963,0.426604,False,False,False,False
s141,1465,0.1186,0.5812,612.427,0.0437963,0.426604,False,False,False,False
s141,1466,0.4632,0.3446,490.035,0.0437963,0.426604,False,False,False,False
s141,1467,,,490.035,0.0437963,0.426604,False,False,False,False
s141,1468,0.6998,,392.168,0.0437963,0.426604,False,False,False,False
s141,1469,,,392.168,0.0437963,0.426604,False,False,False,False
s141,1470,0.0853,,313.751,0.0437963,0.426604,False,False,False,False
s141,1471,0.6998,0.6145,251.141,0.0437963,0.426604,False,False,False,False
s141,1472,0.0811,0.6187,200.929,0.0437963,0.426604,False,False,False,False
s141,1473,0.6685,0.5874,160.877,0.0437963,0.426604,False,True,False,False
s141,1474,0.0894,0.5791,128.719,0.0437963,0.426604,False,False,False,False
s141,1475,0.0894,0,102.993,0.0437963,0.426604,False,False,False,False
s141,1476,0.6998,0.6104,82.5346,0.0437963,0.426604,False,False,False,False
s141,1477,1.1579,0.4581,66.2593,0.0437963,0.426604,True,True,False,False
s141,1478,0.6998,0.4581,53.1474,0.0437963,0.426604,False,True,False,False
s141,1479,0.4202,0.2796,42.602,0.0437963,0.426604,False,False,False,False
s141,1480,0.0811,0.3391,34.0978,0.0437963,0.426604,False,False,False,False
s141,1481,0.1292,0.0481,27.3041,0.0437963,0.426604,False,False,False,False
s141,1482,0.1292,0,21.8691,0.0437963,0.426604,False,False,False,False
s141,1483,0.0811,0.0481,17.5115,0.0437963,0.426604,False,False,False,False
s141,1484,0.0811,0,14.0254,0.0437963,0.426604,False,False,False,False
s141,1485,0.4202,0.3391,11.3044,0.0437963,0.426604,False,False,False,False
s141,1486,0.2352,0.185,9.09054,0.0437963,0.426604,False,False,False,False
s141,1487,0.2456,0.0104,7.32155,0.0437963,0.426604,False,False,False,False
s141,1488,0.2456,0,5.90636,0.0437963,0.426604,False,False,False,False
s141,1489,1.2346,0.989,4.97201,0.0437963,0.426604,True,False,False,False
s141,1490,1.2035,0.0311,4.21831,0.0437963,0.426604,True,True,False,False
s141,1491,0.1857,1.0178,3.41179,0.0437963,0.426604,False,False,False,False
s141,1492,1.2346,1.0489,2.97635,0.0437963,0.426604,True,True,False,False
s141,1493,0.6685,0.5661,2.51478,0.0437963,0.426604,False,True,True,False
s141,1494,1.2035,0.535,2.25252,0.0437963,0.426604,True,True,True,False
s141,1495,0.1327,1.0708,1.82856,0.0437963,0.426604,False,False,False,False
s141,1496,0.1825,0.0498,1.49935,0.0437963,0.426604,False,False,False,False
s141,1497,1.1579,0.9754,1.43106,0.0437963,0.426604,True,False,False,False
s141,1498,0.0811,1.0768,1.16107,0.0437963,0.426604,False,False,False,False
s141,1499,0.1014,0.0203,0.949133,0.0437963,0.426604,False,False,False,False
s141,1500,0.2352,0.1338,0.806346,0.0437963,0.426604,False,False,False,False
s141,1501,0.3585,0.1233,0.716777,0.0437963,0.426604,False,False,False,False
s141,1502,0.4202,0.0617,0.657462,0.0437963,0.426604,False,False,False,False
s141,1503,0.2352,0.185,0.573009,0.0437963,0.426604,False,False,False,False
s141,1504,1.2035,0.9683,0.699107,0.0437963,0.426604,True,False,False,False
s141,1505,1.3101,0.1066,0.821306,0.0437963,0.426604,True,True,False,False
s141,1506,0.2352,1.0749,0.704085,0.0437963,0.426604,False,False,False,False
s141,1507,0.2045,0.0307,0.604168,0.0437963,0.426604,False,False,False,False
s141,1508,0.2045,0,0.524234,0.0437963,0.426604,False,False,False,False
s141,1509,0.1643,0.0402,0.452247,0.0437963,0.426604,False,False,False,False
s141,1510,1.3101,1.1458,0.623818,0.0437963,0.426604,True,False,False,False
s141,1511,0.1014,1.2087,0.519334,0.0437963,0.426604,False,False,False,False
s141,1512,0.5267,0.4253,0.520807,0.0437963,0.426604,False,False,False,False
s141,1513,0.1014,0.4253,0.436926,0.0437963,0.426604,False,False,False,False
s141,1514,1.3101,1.2087,0.611561,0.0437963,0.426604,True,False,False,False
s141,1515,1.3101,0,0.751269,0.0437963,0.426604,True,True,False,False
s141,1516,0.0763,1.2338,0.616275,0.0437963,0.426604,False,False,False,False
s141,1517,0.3124,0.2361,0.5555,0.0437963,0.426604,False,False,False,False
s141,1518,0.1098,0.2026,0.46636,0.0437963,0.426604,False,False,False,False
s141,1519,0.1393,0.0295,0.400948,0.0437963,0.426604,False,False,False,False
s141,1520,0.1098,0.0295,0.342718,0.0437963,0.426604,False,False,False,False
s141,1521,0.1014,0.0084,0.294455,0.0437963,0.426604,False,False,False,False
s141,1522,0.0811,0.0203,0.251784,0.0437963,0.426604,False,False,False,False
s141,1523,0.3585,0.2774,0.273127,0.0437963,0.426604,False,False,False,False
s141,1524,0.1098,0.2487,0.240462,0.0437963,0.426604,False,False,False,False
s141,1525,1.3101,1.2003,0.454389,0.0437963,0.426604,True,False,False,False
s141,1526,0.2045,1.1056,0.404411,0.0437963,0.426604,False,False,False,False
s141,1527,0.1014,0.1031,0.343809,0.0437963,0.426604,False,False,False,False
s141,1528,0.3124,0.211,0.337527,0.0437963,0.426604,False,False,False,False
s141,1529,0.1825,0.1299,0.306522,0.0437963,0.426604,False,False,False,False
s141,1530,0.1737,0.0088,0.279957,0.0437963,0.426604,False,False,False,False
s141,1531,1.3101,1.1364,0.485986,0.0437963,0.426604,True,False,False,False
s141,1532,0.2155,1.0946,0.431889,0.0437963,0.426604,False,False,False,False
s141,1533,1.4084,1.1929,0.627191,0.0437963,0.426604,True,True,False,False
s141,1534,0.4697,0.9387,0.595693,0.0437963,0.426604,False,False,False,False
s141,1535,1.3101,0.8404,0.738574,0.0437963,0.426604,True,True,True,False
s141,1536,0.2045,1.1056,0.631759,0.0437963,0.426604,False,False,False,False
s141,1537,1.3101,1.1056,0.767428,0.0437963,0.426604,True,True,True,False
s141,1538,0.1098,1.2003,0.635902,0.0437963,0.426604,False,False,False,False
s141,1539,0.3585,0.2487,0.580422,0.0437963,0.426604,False,False,False,False
s141,1540,0.1014,0.2571,0.484617,0.0437963,0.426604,False,False,False,False
s141,1541,1.3108,1.2094,0.649854,0.0437963,0.426604,True,False,False,False
s141,1542,0.6609,0.6499,0.652063,0.0437963,0.426604,False,True,False,False
s141,1543,0.6609,0,0.65383,0.0437963,0.426604,False,True,False,False
s141,1544,0.6609,0,0.655244,0.0437963,0.426604,False,True,True,False
s141,1545,0.6726,0.0117,0.658715,0.0437963,0.426604,False,True,True,False
s141,1546,0.6726,0,0.661492,0.0437963,0.426604,False,True,True,False
s141,1547,0.2155,0.4571,0.572294,0.0437963,0.426604,False,False,False,False
s141,1548,0.4137,0.1982,0.540575,0.0437963,0.426604,False,False,False,False
s141,1549,0.1857,0.228,0.4696,0.0437963,0.426604,False,False,False,False
s141,1550,0.1857,0,0.41282,0.0437963,0.426604,False,False,False,False
s141,1551,1.2035,1.0178,0.570956,0.0437963,0.426604,True,False,False,False
s141,1552,0.0894,1.1141,0.474645,0.0437963,0.426604,False,False,False,False
s141,1553,0.6609,0.5715,0.511896,0.0437963,0.426604,False,True,False,False
